"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"1339"	"MEK1(V)_GBL9007928"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1340"	"MEK1/2"	"MSKCC"	"MEK1"	"MAP2K1"	NA	"c"
"1341"	"MEK1/2"	"MSKCC"	"MEK2"	"MAP2K2"	NA	"c"
"1342"	"MEK1/2 (phospho.Ser217/221)"	"MSKCC"	"MEK1/2_pS217"	"MAP2K1"	"S217|S221"	"a"
"1343"	"MEK1/2 (phospho.Ser217/221)"	"MSKCC"	"MEK1/2_pS221"	"MAP2K2"	"S217|S221"	"a"
"1344"	"MEK2.R.V_GBL1033866"	"MDACC"	"MEK2"	"MAP2K2"	NA	"c"
"1345"	"MEK2.R.V_GBL1113327"	"MDACC"	"MEK2"	"MAP2K2"	NA	"c"
"1346"	"MEK2.wR.V_GBL1115131"	"MDACC"	"MEK2"	"MAP2K2"	NA	"c"
"1347"	"MERIT40_pS29"	"MDACC"	"MERIT40_pS29"	"BABAM1"	"S29"	"a"
"1348"	"Merlin"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1349"	"Merlin.R.C_GBL1033821"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1350"	"Merlin.R.C_GBL1113272"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1351"	"Merlin.R.C_GBL1114945"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1352"	"MET"	"MSKCC"	"MET"	"MET"	NA	"c"
"1353"	"Met (phospho.Tyr1234/1235)"	"MSKCC"	"Met_pY1234"	"MET"	"Y1234"	"a"
"1354"	"MGMT"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1355"	"MGMT_mouse"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1356"	"MGMT_RS00272750 (MOUSE)"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1357"	"MGMT_RS00276377 (mouse)"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1358"	"MGMT_RS00276599 (mouse) (1_200)"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1359"	"MIF"	"MDACC"	"MIF"	"MIF"	NA	"c"
"1360"	"MIF.R.C_GBL1115028"	"MDACC"	"MIF"	"MIF"	NA	"c"
"1361"	"MIG6"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1362"	"MIG.6"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1363"	"MIG.6.M.V_GBL.9012892"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1364"	"MIG.6.M.V_GBL9026315"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1365"	"MIG6.M.V_GBL1033905"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1366"	"MIG6.M.V_GBL1113369"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1367"	"MIG6.M.V_GBL1115047"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1368"	"MITF"	"MSKCC"	"MITF"	"MITF"	NA	"c"
"1369"	"Mitochondria.M.V_GBL1115048"	"MDACC"	"Mitochondria"	"MITOCHONDRIA"	NA	"c"
"1370"	"MKLP1_D17"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1371"	"MKLP.1(D17)_GBL9008567"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1372"	"MKLP.1(D17)_GBL9008584"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1373"	"MME"	"MDACC"	"MME"	"MME"	NA	"c"
"1374"	"MME(CD10)(mouse)_GBL9007891"	"MDACC"	"MME"	"MME"	NA	"c"
"1375"	"MMP2"	"MDACC"	"MMP2"	"MMP2"	NA	"c"
"1376"	"MMP2.R.V_GBL1115220"	"MDACC"	"MMP2"	"MMP2"	NA	"c"
"1377"	"Mnk1"	"MDACC"	"MNK1"	"MKNK1"	NA	"c"
"1378"	"mouse IgG1"	"MSKCC"	"rabbit IgG1"	NA	NA	"c"
"1379"	"mouse IgG2a"	"MSKCC"	"rabbit IgG2a"	NA	NA	"c"
"1380"	"Mre11"	"MDACC"	"MRE11"	"MRE11A"	NA	"c"
"1381"	"MRE11"	"MDACC"	"MRE11"	"MRE11A"	NA	"c"
"1382"	"MRE11_RS00275799"	"MDACC"	"MRE11"	"MRE11A"	NA	"c"
"1383"	"Mre11.R.C_GBL.9013873"	"MDACC"	"Mre11"	"MRE11A"	NA	"c"
"1384"	"Mre11.R.C_GBL9026237"	"MDACC"	"Mre11"	"MRE11A"	NA	"c"
"1385"	"MSH2"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1386"	"MSH2_mouse"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1387"	"MSH2_RS00276385 (mouse)"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1388"	"MSH2.M.C_GBL.9012893"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1389"	"MSH2.M.C_GBL9026316"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1390"	"MSH2.M.V_GBL1033900"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1391"	"MSH2.M.V_GBL1113360"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1392"	"MSH2.wM.V_GBL1115136"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1393"	"MSH2(mouse)_GBL9007882"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1394"	"MSH6"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1395"	"MSH6.R.C_GBL.9013874"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1396"	"MSH6.R.C_GBL1033824"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1397"	"MSH6.R.C_GBL1113275"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1398"	"MSH6.R.C_GBL1114948"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1399"	"MSH6.R.C_GBL9026238"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1400"	"MSI2"	"MDACC"	"MSI2"	"MSI2"	NA	"c"
"1401"	"mTOR"	"MSKCC"	"mTOR"	"MTOR"	NA	"c"
"1402"	"mTOR (phospho.Ser2448)"	"MSKCC"	"mTOR_pS2448"	"MTOR"	"S2448"	"a"
"1403"	"mTOR_.pS2448.R.C_GBL9026240"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1404"	"mTOR_pS2448"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1405"	"mTOR_pS2448_GBL9008344"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1406"	"mTOR_pS2448_RS00269153"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1407"	"mTOR_pS2448.R.C_GBL1033804"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1408"	"mTOR_pS2448.R.C_GBL1113197"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1409"	"mTOR_pS2448.R.C_GBL1114889"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1410"	"mTOR_RS00269154"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1411"	"mTOR_RS00276015"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1412"	"mTOR_V"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1413"	"mTOR.R.V_GBL1033803"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1414"	"mTOR.R.V_GBL1113196"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1415"	"mTOR.R.V_GBL1114888"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1416"	"mTOR.R.V_GBL9026239"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1417"	"mTOR(V)_GBL9008343"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1418"	"mTOR(V)_GBL9008537"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1419"	"Myosin.11.R.V_GBL1033848"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1420"	"Myosin.11.R.V_GBL1113309"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1421"	"Myosin.11.R.V_GBL1115227"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1422"	"Myosin.IIa_pS1943"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1423"	"Myosin.IIa_pS1943.R.V_GBL1033853"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1424"	"Myosin.IIa_pS1943.R.V_GBL1113314"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1425"	"Myosin.IIa_pS1943.R.V_GBL1114969"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1426"	"Myosin.Heavy.Chain.11"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1427"	"Myt1"	"MDACC"	"Myt1"	"MYT1"	NA	"c"
"1428"	"N.Cadherin"	"MSKCC"	"NCadherin"	"CDH2"	NA	"c"
"1429"	"N.Cadherin"	"MSKCC"	"NCadherin"	"CDH2"	NA	"c"
"1430"	"N.Cadherin_RS00273492"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1431"	"N.Cadherin_RS00275863"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1432"	"N.Cadherin_V"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1433"	"N.Cadherin.R.V_GBL.9013823"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1434"	"N.Cadherin.R.V_GBL1033805"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1435"	"N.Cadherin.R.V_GBL1113198"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1436"	"N.Cadherin.R.V_GBL9026341"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1437"	"N.Cadherin.wR.V_GBL1115105"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1438"	"N.Cadherin(V)_GBL9008538"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1439"	"N.Ras"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1440"	"N.Ras.M.V_GBL1033944"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1441"	"N.Ras.M.V_GBL1113394"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1442"	"N.Ras.M.V_GBL1115080"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1443"	"NAPSIN.A"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1444"	"NAPSIN.A.R.C_GBL1033873"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1445"	"NAPSIN.A.R.C_GBL1113334"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1446"	"NAPSIN.A.R.C_GBL1114990"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1447"	"NBS1"	"MDACC"	"NBS1"	"NBN "	NA	"c"
"1448"	"NBS1_GBL9008313"	"MDACC"	"NBS1"	"NBN "	NA	"c"
"1449"	"NBS1_GBL9008374"	"MDACC"	"NBS1"	"NBN "	NA	"c"
"1450"	"NCKIPS1"	"MDACC"	"NCKIPS1"	"PSEN1"	NA	"c"
"1451"	"NCKIPS1_RS00276592"	"MDACC"	"NCKIPS1"	"PSEN1"	NA	"c"
"1452"	"NDRG1_pT346"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1453"	"NDRG1_pT346.R.V_GBL1033842"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1454"	"NDRG1_pT346.R.V_GBL1113365"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1455"	"NDRG1_pT346.R.V_GBL1114959"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1456"	"NDUFB4"	"MDACC"	"NDUFB4"	"NDUFB4"	NA	"c"
"1457"	"NDUFB4.M.V_GBL1115177"	"MDACC"	"NDUFB4"	"NDUFB4"	NA	"c"
"1458"	"NF.kB.p65_pS536"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1459"	"NF.kB.p65_pS536"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1460"	"NF.kB.p65_pS536.R.C_GBL.9013877"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1461"	"NF.kB.p65_pS536.R.C_GBL1033806"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1462"	"NF.kB.p65_pS536.R.C_GBL1113199"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1463"	"NF.kB.p65_pS536.R.C_GBL1114890"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1464"	"NF.kB.p65_pS536.R.C_GBL9026242"	"MDACC"	"NFkBp65pS536"	"RELA"	"T536"	"a"
"1465"	"NF2"	"MDACC"	"NF2"	"NF2"	NA	"c"
"1466"	"NF2.R.C_GBL.9013876"	"MDACC"	"NF2"	"NF2"	NA	"c"
"1467"	"NF2.R.C_GBL9026243"	"MDACC"	"NF2"	"NF2"	NA	"c"
"1468"	"NFkB p65 (phospho.Ser536)"	"MSKCC"	"NFkBp65_pS536"	"RELA"	"S536"	"a"
"1469"	"Notch3"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1470"	"Notch.3"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1471"	"NOTCH3"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1472"	"Notch 3_RS00275693"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1473"	"Notch1"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1474"	"Notch1.R.V_GBL.9013878"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1475"	"Notch1.R.V_GBL1033825"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1476"	"Notch1.R.V_GBL1113276"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1477"	"Notch1.R.V_GBL9026244"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1478"	"Notch1.wR.V_GBL1115121"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1479"	"Notch3_C"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1480"	"NOTCH3_RS00273601"	"MDACC"	"NOTCH3"	"NOTCH3"	NA	"c"
"1481"	"Notch3.R.C_GBL.9013879"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1482"	"Notch3.R.C_GBL1115019"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1483"	"Notch3.R.C_GBL9026246"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1484"	"Oct.4"	"MDACC"	"4-Oct"	"4-Oct"	NA	"c"
"1485"	"P.Cadherin"	"MSKCC"	"P.Cadherin"	"CDH3"	NA	"c"
"1486"	"P.Cadherin"	"MSKCC"	"P.Cadherin"	"CDH3"	NA	"c"
"1487"	"P.Cadherin.R.C_GBL.9013824"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1488"	"P.Cadherin.R.C_GBL1115221"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1489"	"P.Cadherin.R.C_GBL9026342"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1490"	"P.Cadherin(V)_GBL9008316"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1491"	"P.Met_pY1234_Y1235"	"MDACC"	"P.Met_pY1234/1235"	"MET"	"Y1234|1235"	"a"
"1492"	"p16INK4a"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1493"	"p16INK4a.R.V_GBL1033865"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1494"	"p16INK4a.R.V_GBL1113326"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1495"	"p16INK4a.R.V_GBL1114984"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1496"	"p21_C"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1497"	"p21"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1498"	"p21_RS00273502"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1499"	"p21_RS00276016"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1500"	"p21.R.C_GBL.9013880"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1501"	"p21.R.C_GBL9026247"	"MDACC"	"CIP1/p21"	"CDKN1A"	NA	"c"
"1502"	"p21.R.V_GBL1033880"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1503"	"p21.R.V_GBL1113340"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1504"	"p21.R.V_GBL1115018"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1505"	"p21(C)_GBL9007899"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1506"	"p27"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1507"	"p27_mouse"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1508"	"p27_pT157"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1509"	"p27_pT157.R.C_GBL.9012867"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1510"	"p27_pT157.R.C_GBL.9013906"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1511"	"p27_pT157.R.C_GBL1033772"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1512"	"p27_pT157.R.C_GBL1113249"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1513"	"p27_pT157.R.C_GBL1114926"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1514"	"p27_pT157.R.C_GBL9026249"	"MDACC"	"KIP1/p27pT157"	"CDKN1B"	"T157"	"a"
"1515"	"p27_pT198"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1516"	"p27_pT198.R.V_GBL.9013883"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1517"	"p27_pT198.R.V_GBL1033774"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1518"	"p27_pT198.R.V_GBL1113251"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1519"	"p27_pT198.R.V_GBL9026250"	"MDACC"	"KIP1/p27pT198"	"CDKN1B"	"T198"	"a"
"1520"	"p27_pT198.wR.V_GBL1115112"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1521"	"p27_RS00269175"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1522"	"p27_RS00275575"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1523"	"p27.Kip.1"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1524"	"p27Kip1"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1525"	"p27.Kip.1.R.V_GBL1033778"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1526"	"p27.Kip.1.R.V_GBL1113255"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1527"	"p27.Kip.1.wR.V_GBL1115115"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1528"	"p27.R.V_GBL.9012866"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1529"	"p27.R.V_GBL.9013881"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1530"	"p27.R.V_GBL9026248"	"MDACC"	"KIP1/p27"	"CDKN1B"	NA	"c"
"1531"	"p27(Kip1)_GBL9008403"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1532"	"p27(mouse)_GBL9007890"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1533"	"p38 MAPK (phospho.Thr180,Tyr182)"	"MSKCC"	"p38_pT180"	"MAPK14"	"T180|Y182"	"a"
"1534"	"p38.MAPK"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1535"	"p38_MAPK"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1536"	"p38_MAPK.R.C_GBL.9012868"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1537"	"p38_MAPK.R.C_GBL.9013884"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1538"	"p38_MAPK.R.C_GBL.9013907"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1539"	"p38_MAPK.R.C_GBL9026251"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1540"	"p38_pT180"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1541"	"p38_pT180_RS00273709"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1542"	"p38_pT180_RS00275580"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1543"	"p38_pT180_V"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1544"	"p38_pT180_Y182"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1545"	"p38_pT180_Y182.R.V_GBL.9012869"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1546"	"p38_pT180_Y182.R.V_GBL.9013885"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1547"	"p38_pT180_Y182.R.V_GBL.9013908"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1548"	"p38_pT180_Y182.R.V_GBL1033808"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1549"	"p38_pT180_Y182.R.V_GBL1113201"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1550"	"p38_pT180_Y182.R.V_GBL9026252"	"MDACC"	"p38pT180"	"MAPK14"	"T180|Y182"	"a"
"1551"	"p38_pT180_Y182.wR.V_GBL1115106"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1552"	"p38_pT180(V)_GBL9007932"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1553"	"p38"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1554"	"P38"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1555"	"p38_RS00273500"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1556"	"P38_RS00273710"	"MDACC"	"P38"	"MAPK14"	NA	"c"
"1557"	"p38_RS00275581"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1558"	"p38_V"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1559"	"p38.a.M.V_GBL1115051"	"MDACC"	"p38a"	"MAPK14"	NA	"c"
"1560"	"p38.alpha.M.V_GBL1033908"	"MDACC"	"p38alpha"	"MAPK14"	NA	"c"
"1561"	"p38.alpha.M.V_GBL1113372"	"MDACC"	"p38alpha"	"MAPK14"	NA	"c"
"1562"	"p38.R.V_GBL1033807"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1563"	"p38.R.V_GBL1113200"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1564"	"p38.R.V_GBL1114891"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1565"	"p38(V)_GBL9007900"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1566"	"p44.42.MAPK"	"MSKCC"	"ERK1"	"MAPK3"	NA	"c"
"1567"	"p44.42.MAPK"	"MSKCC"	"ERK2"	"MAPK1"	NA	"c"
"1568"	"p44/42 MAPK (ERK1/2)"	"MSKCC"	"ERK1"	"MAPK3"	NA	"c"
"1569"	"p44/42 MAPK (ERK1/2)"	"MSKCC"	"ERK2"	"MAPK1"	NA	"c"
"1570"	"p44/42 MAPK (Erk1/2) (phospho.Thr202/Thr185,Tyr204/Tyr187))"	"MSKCC"	"Erk1_pT202_p185"	"MAPK3"	"T202|T185"	"a"
"1571"	"p44/42 MAPK (Erk1/2) (phospho.Thr202/Thr185,Tyr204/Tyr187))"	"MSKCC"	"Erk2_pT204_p187"	"MAPK1"	"T204|T187"	"a"
"1572"	"p53"	"MSKCC"	"p53"	"TP53"	NA	"c"
"1573"	"p53_RS002735989"	"MDACC"	"p53"	"TP53"	NA	"c"
"1574"	"p53_RS00275805 (1_5000)"	"MDACC"	"p53"	"TP53"	NA	"c"
"1575"	"p53_RS00276012"	"MDACC"	"p53"	"TP53"	NA	"c"
"1576"	"p53_V"	"MDACC"	"p53"	"TP53"	NA	"c"
"1577"	"p53.R.C_GBL1033956"	"MDACC"	"p53"	"TP53"	NA	"c"
"1578"	"p53.R.C_GBL1113202"	"MDACC"	"p53"	"TP53"	NA	"c"
"1579"	"p53.R.C_GBL1114892"	"MDACC"	"p53"	"TP53"	NA	"c"
"1580"	"p53.R.V_GBL.9012870"	"MDACC"	"p53"	"TP53"	NA	"c"
"1581"	"p53.R.V_GBL.9012903"	"MDACC"	"p53"	"TP53"	NA	"c"
"1582"	"p53.R.V_GBL.9013886"	"MDACC"	"p53"	"TP53"	NA	"c"
"1583"	"p53.R.V_GBL9026346"	"MDACC"	"p53"	"TP53"	NA	"c"
"1584"	"p53(V)_GBL9008550"	"MDACC"	"p53"	"TP53"	NA	"c"
"1585"	"p53BP1"	"MDACC"	"p53"	"TP53"	NA	"c"
"1586"	"p70 S6 Kinase"	"MSKCC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1587"	"p70 S6 Kinase (phospho.Thr389)"	"MSKCC"	"p70S6K_pT389"	"RPS6KB1"	"T389"	"a"
"1588"	"p70.S6K_pT389.R.V_GBL1033811"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1589"	"p70.S6K_pT389.R.V_GBL1113205"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1590"	"p70.S6K_pT389.R.V_GBL1114894"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1591"	"p70.S6K1"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1592"	"p70.S6K1.R.V_GBL1033810"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1593"	"p70.S6K1.R.V_GBL1113204"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1594"	"p70.S6K1.R.V_GBL1114893"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1595"	"p70.S6K_pT389"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1596"	"p70S6K_pT389"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1597"	"p70S6k_pT389"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1598"	"p70S6k_pT389_RS00269155"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1599"	"p70S6K_pT389_Rs00275816"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1600"	"p70S6K_pT389_V"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1601"	"p70S6K_pT389.R.V_GBL.9013888"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1602"	"p70S6K_pT389.R.V_GBL9026255"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389|T412"	"a"
"1603"	"p70S6K_pT389(V)_GBL9008551"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1604"	"p70S6k_RS00269156"	"MDACC"	"p70S6k"	"RPS6KB1"	NA	"c"
"1605"	"p70S6K_RS00275817"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
