"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"1357"	"IRS.1_pS307"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1358"	"IRS.1_pS307_RS00269161"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1359"	"IRS.1_RS00269162"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1360"	"IRS1_pS307"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1361"	"IRS1_pS307_GBL9008519"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1362"	"IRS1_pS307_RS00275822"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1363"	"IRS1_RS00276014"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1364"	"IRS1_V"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1365"	"IRS1.R.V_GBL.9013863"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1366"	"IRS1.R.V_GBL1033768"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1367"	"IRS1.R.V_GBL1113235"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1368"	"IRS1.R.V_GBL1114921"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1369"	"IRS1.R.V_GBL9026228"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1370"	"IRS1(V)_GBL9007940"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1371"	"Jagged1"	"MDACC"	"JAG1"	"JAG1"	NA	"c"
"1372"	"JAB1.M.C_GBL1033943"	"MDACC"	"JAB1"	"COPS5 "	NA	"c"
"1373"	"JAB1.M.C_GBL1113404"	"MDACC"	"JAB1"	"COPS5 "	NA	"c"
"1374"	"JAB1.wM.C_GBL1115140"	"MDACC"	"JAB1"	"COPS5 "	NA	"c"
"1375"	"Jak2"	"MDACC"	"Jak2"	"JAK2"	NA	"c"
"1376"	"Jak2.R.V_GBL1114971"	"MDACC"	"Jak2"	"JAK2"	NA	"c"
"1377"	"JNK_pT183_Y185"	"MDACC"	"JNK1pT183"	"MAPK8"	"T183|Y185"	"a"
"1378"	"JNK_pT183_pT185.R.V_GBL9026343"	"MDACC"	"JNK1pT183"	"MAPK8"	"T183|Y185"	"a"
"1379"	"JNK_pT183"	"MDACC"	"JNKpT183"	"MAPK8"	"T183"	"a"
"1380"	"JNK_pT183_RS00273501"	"MDACC"	"JNKpT183"	"MAPK8"	"T183"	"a"
"1381"	"JNK_pT183_RS00273501"	"MDACC"	"JNKpT183"	"MAPK9"	"T183"	"a"
"1382"	"JNK_pT183_Y185.R.V_GBL1033775"	"MDACC"	"JNKpT183Y185"	"MAPK8"	"T183|Y185"	"a"
"1383"	"JNK_pT183_Y185.R.V_GBL1033775"	"MDACC"	"JNKpT183Y185"	"MAPK9"	"T183|Y185"	"a"
"1384"	"JNK_pT183_Y185.R.V_GBL1113252"	"MDACC"	"JNKpT183Y185"	"MAPK8"	"T183|Y185"	"a"
"1385"	"JNK_pT183_Y185.R.V_GBL1113252"	"MDACC"	"JNKpT183Y185"	"MAPK9"	"T183|Y185"	"a"
"1386"	"JNK_pT183_Y185.wR.V_GBL1115113"	"MDACC"	"JNKpT183Y185"	"MAPK8"	"T183|Y185"	"a"
"1387"	"JNK_pT183_Y185.wR.V_GBL1115113"	"MDACC"	"JNKpT183Y185"	"MAPK9"	"T183|Y185"	"a"
"1388"	"JNK2"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1389"	"JNK2_RS00273606"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1390"	"JNK2_RS00275697"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1391"	"JNK2.R.C_GBL.9013864"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1392"	"JNK2.R.C_GBL1033799"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1393"	"JNK2.R.C_GBL1113192"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1394"	"JNK2.R.C_GBL1114884"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1395"	"JNK2.R.C_GBL9026230"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1396"	"JNK2(V)_GBL9008535"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1397"	"JUNB"	"MDACC"	"JUNB"	"JUNB"	NA	"c"
"1398"	"JUNB_GBL9008395"	"MDACC"	"JUNB"	"JUNB"	NA	"c"
"1399"	"KIF11"	"MDACC"	"KIF11"	NA	NA	"c"
"1400"	"KRAS"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1401"	"K.Ras"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1402"	"K.Ras.M.C_GBL.9012899"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1403"	"K.Ras.M.C_GBL.9014281"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1404"	"K.Ras.M.C_GBL.9014287"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1405"	"K.Ras.M.C_GBL9026322"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1406"	"Ki.67 (Annexin II, p36)"	"MSKCC"	"Ki67"	"MKI67"	NA	"c"
"1407"	"KU"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1408"	"KU"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1409"	"KU80_GBL9008408"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1410"	"KU80_GBL9008408"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1411"	"KU80"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1412"	"KU80"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1413"	"KU80_RS00275800"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1414"	"KU80_RS00275800"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1415"	"Ku80.R.C_GBL.9013867"	"MDACC"	"Ku80"	"XRCC5"	NA	"c"
"1416"	"Ku80.R.C_GBL.9013867"	"MDACC"	"Ku80"	"XRCC6"	NA	"c"
"1417"	"LC3A.B"	"MDACC"	"LC3AB"	"LC3AB"	NA	"c"
"1418"	"Lck"	"MDACC"	"LCK"	"LCK"	NA	"c"
"1419"	"LCK"	"MDACC"	"LCK"	"LCK"	NA	"c"
"1420"	"LCK_GBL9008386"	"MDACC"	"LCK"	"LCK"	NA	"c"
"1421"	"Lck.R.V_GBL1033800"	"MDACC"	"Lck"	"LCK"	NA	"c"
"1422"	"Lck.R.V_GBL1113193"	"MDACC"	"Lck"	"LCK"	NA	"c"
"1423"	"Lck.R.V_GBL1114885"	"MDACC"	"Lck"	"LCK"	NA	"c"
"1424"	"LDHA"	"MDACC"	"LDHA"	"LDHA"	NA	"c"
"1425"	"LDHA.R.C_GBL1115240"	"MDACC"	"LDHA"	"LDHA"	NA	"c"
"1426"	"LKB1"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1427"	"LKB1_mouse"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1428"	"LKB1_RS00276378 (mouse)"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1429"	"LKB1(mouse)(V)_GBL9007881"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1430"	"LRP6_pS1490"	"MDACC"	"LRP6_pS1490"	"LRP6"	"S1490"	"a"
"1431"	"MAPK_PT202"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1432"	"MAPK_pT202"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1433"	"MAPK_pT202_RS00269178"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1434"	"MAPK_pT202_RS00269178"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1435"	"MAPK_pT202_RS00273598"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1436"	"MAPK_pT202_RS00273598"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1437"	"MAPK_pT202_RS00275578"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1438"	"MAPK_pT202_RS00275578"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1439"	"MAPK_PT202_Y204"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1440"	"MAPK_pT202_Y204"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1441"	"MAPK_pT202_Y204.R.V_GBL.9012865"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1442"	"MAPK_pT202_Y204.R.V_GBL.9012865"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1443"	"MAPK_pT202_Y204.R.V_GBL.9012906"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1444"	"MAPK_pT202_Y204.R.V_GBL.9012906"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1445"	"MAPK_pT202_Y204.R.V_GBL.9013905"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1446"	"MAPK_pT202_Y204.R.V_GBL.9013905"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1447"	"MAPK_pT202_Y204.R.V_GBL1033801"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1448"	"MAPK_pT202_Y204.R.V_GBL1033801"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1449"	"MAPK_pT202_Y204.R.V_GBL1113194"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1450"	"MAPK_pT202_Y204.R.V_GBL1113194"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1451"	"MAPK_pT202_Y204.R.V_GBL9026233"	"MDACC"	"ERKpT202"	"MAPK1"	"T185|T202"	"a"
"1452"	"MAPK_pT202_Y204.R.V_GBL9026233"	"MDACC"	"ERKpT202"	"MAPK3"	"Y187|Y204"	"a"
"1453"	"MAPK_pT202_Y204.wR.V_GBL1115104"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1454"	"MAPK_pT202_Y204.wR.V_GBL1115104"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1455"	"MAPK_pT202(C)_GBL9007941"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1456"	"MAPK_pT202(C)_GBL9007941"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1457"	"MAPK_pT202(V)_GBL9008325"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1458"	"MAPK_pT202(V)_GBL9008325"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1459"	"Mcl.1"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1460"	"Mcl.1.R.V_GBL1033861"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1461"	"Mcl.1.R.V_GBL1113322"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1462"	"Mcl.1.R.V_GBL1114982"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1463"	"MCT4"	"MDACC"	"MCT4"	"SLC16A4"	NA	"c"
"1464"	"MDM2_pS166"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1465"	"MDM2_pS166.R.V_GBL1033854"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1466"	"MDM2_pS166.R.V_GBL1113315"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1467"	"MDM2_pS166.R.V_GBL1114970"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1468"	"MEK1_PS217"	"MDACC"	"MEK1pS217"	"MAP2K1"	"S217"	"a"
"1469"	"MEK1_2_PS217"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1470"	"MEK1_2_pS217"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1471"	"MEK1_2_pS217_GBL9008355"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1472"	"MEK1_2_pS217_RS00269176"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1473"	"MEK1_2_pS217_RS00275576"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1474"	"MEK1_PS217_S221"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1475"	"MEK1_pS217_S221"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1476"	"MEK1_pS217_S221.R.V_GBL.9013871"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1477"	"MEK1_pS217_S221.R.V_GBL1033828"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1478"	"MEK1_pS217_S221.R.V_GBL1113279"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1479"	"MEK1_pS217_S221.R.V_GBL1115226"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1480"	"MEK1_pS217_S221.R.V_GBL9026345"	"MDACC"	"MEK1pS217"	"MAP2K1"	"S217|S218|S222"	"a"
"1481"	"MEK1"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1482"	"MEK1_RS00269177"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1483"	"MEK1_RS00273596"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1484"	"MEK1_RS00275577"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1485"	"MEK1_V"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1486"	"MEK1.R.V_GBL.9013870"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1487"	"MEK1.R.V_GBL1033802"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1488"	"MEK1.R.V_GBL1113195"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1489"	"MEK1.R.V_GBL1114886"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1490"	"MEK1.R.V_GBL9026234"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1491"	"MEK1(V)_GBL9007928"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1492"	"MEK1/2"	"MSKCC"	"MEK1"	"MAP2K1"	NA	"c"
"1493"	"MEK1/2"	"MSKCC"	"MEK2"	"MAP2K2"	NA	"c"
"1494"	"MEK1/2 (phospho.Ser217/221)"	"MSKCC"	"MEK1/2_pS217"	"MAP2K1"	"S217|S221"	"a"
"1495"	"MEK1/2 (phospho.Ser217/221)"	"MSKCC"	"MEK1/2_pS221"	"MAP2K2"	"S217|S221"	"a"
"1496"	"MEK2.R.V_GBL1033866"	"MDACC"	"MEK2"	"MAP2K2"	NA	"c"
"1497"	"MEK2.R.V_GBL1113327"	"MDACC"	"MEK2"	"MAP2K2"	NA	"c"
"1498"	"MEK2.wR.V_GBL1115131"	"MDACC"	"MEK2"	"MAP2K2"	NA	"c"
"1499"	"MERIT40_pS29"	"MDACC"	"MERIT40_pS29"	"BABAM1"	"S29"	"a"
"1500"	"Merlin"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1501"	"Merlin.R.C_GBL1033821"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1502"	"Merlin.R.C_GBL1113272"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1503"	"Merlin.R.C_GBL1114945"	"MDACC"	"Merlin"	"NF2"	NA	"c"
"1504"	"MET"	"MSKCC"	"MET"	"MET"	NA	"c"
"1505"	"Met (phospho.Tyr1234/1235)"	"MSKCC"	"Met_pY1234"	"MET"	"Y1234"	"a"
"1506"	"MGMT"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1507"	"MGMT_mouse"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1508"	"MGMT_RS00272750 (MOUSE)"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1509"	"MGMT_RS00276377 (mouse)"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1510"	"MGMT_RS00276599 (mouse) (1_200)"	"MDACC"	"MGMT"	"MGMT"	NA	"c"
"1511"	"MIF"	"MDACC"	"MIF"	"MIF"	NA	"c"
"1512"	"MIF.R.C_GBL1115028"	"MDACC"	"MIF"	"MIF"	NA	"c"
"1513"	"MIG6"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1514"	"MIG.6"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1515"	"MIG.6.M.V_GBL.9012892"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1516"	"MIG.6.M.V_GBL9026315"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1517"	"MIG6.M.V_GBL1033905"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1518"	"MIG6.M.V_GBL1113369"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1519"	"MIG6.M.V_GBL1115047"	"MDACC"	"MIG6"	"ERRFI1"	NA	"c"
"1520"	"MITF"	"MSKCC"	"MITF"	"MITF"	NA	"c"
"1521"	"Mitochondria.M.V_GBL1115048"	"MDACC"	"Mitochondria"	"MITOCHONDRIA"	NA	"c"
"1522"	"MKLP1_D17"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1523"	"MKLP"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1524"	"MKLP.1(D17)_GBL9008567"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1525"	"MKLP.1(D17)_GBL9008584"	"MDACC"	"MKLP1"	"KIF23"	NA	"c"
"1526"	"MME"	"MDACC"	"MME"	"MME"	NA	"c"
"1527"	"MME_CD10"	"MDACC"	"MME"	"MME"	NA	"c"
"1528"	"MME(CD10)(mouse)_GBL9007891"	"MDACC"	"MME"	"MME"	NA	"c"
"1529"	"MMP2"	"MDACC"	"MMP2"	"MMP2"	NA	"c"
"1530"	"MMP2.R.V_GBL1115220"	"MDACC"	"MMP2"	"MMP2"	NA	"c"
"1531"	"Mnk1"	"MDACC"	"MNK1"	"MKNK1"	NA	"c"
"1532"	"mouse IgG1"	"MSKCC"	"rabbit IgG1"	NA	NA	"c"
"1533"	"mouse IgG2a"	"MSKCC"	"rabbit IgG2a"	NA	NA	"c"
"1534"	"Mre11"	"MDACC"	"MRE11"	"MRE11A"	NA	"c"
"1535"	"MRE11"	"MDACC"	"MRE11"	"MRE11A"	NA	"c"
"1536"	"MRE11_RS00275799"	"MDACC"	"MRE11"	"MRE11A"	NA	"c"
"1537"	"Mre11.R.C_GBL.9013873"	"MDACC"	"Mre11"	"MRE11A"	NA	"c"
"1538"	"Mre11.R.C_GBL9026237"	"MDACC"	"Mre11"	"MRE11A"	NA	"c"
"1539"	"MSH2"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1540"	"MSH2_mouse"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1541"	"MSH2_RS00276385 (mouse)"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1542"	"MSH2.M.C_GBL.9012893"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1543"	"MSH2.M.C_GBL9026316"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1544"	"MSH2.M.V_GBL1033900"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1545"	"MSH2.M.V_GBL1113360"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1546"	"MSH2.wM.V_GBL1115136"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1547"	"MSH2(mouse)_GBL9007882"	"MDACC"	"MSH2"	"MSH2"	NA	"c"
"1548"	"MSH6"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1549"	"MSH6.R.C_GBL.9013874"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1550"	"MSH6.R.C_GBL1033824"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1551"	"MSH6.R.C_GBL1113275"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1552"	"MSH6.R.C_GBL1114948"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1553"	"MSH6.R.C_GBL9026238"	"MDACC"	"MSH6"	"MSH6"	NA	"c"
"1554"	"MSI2"	"MDACC"	"MSI2"	"MSI2"	NA	"c"
"1555"	"MTOR"	"MSKCC"	"mTOR"	"MTOR"	NA	"c"
"1556"	"mTOR"	"MSKCC"	"mTOR"	"MTOR"	NA	"c"
"1557"	"mTOR (phospho.Ser2448)"	"MSKCC"	"mTOR_pS2448"	"MTOR"	"S2448"	"a"
"1558"	"mTOR_.pS2448.R.C_GBL9026240"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1559"	"MTOR_PS2248"	"MDACC"	"mTORpS2248"	"MTOR"	"S2248"	"a"
"1560"	"MTOR_PS2448"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1561"	"mTOR_pS2448"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1562"	"mTOR_pS2448_GBL9008344"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1563"	"mTOR_pS2448_RS00269153"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1564"	"mTOR_pS2448.R.C_GBL1033804"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1565"	"mTOR_pS2448.R.C_GBL1113197"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1566"	"mTOR_pS2448.R.C_GBL1114889"	"MDACC"	"mTORpS2448"	"MTOR"	"S2448"	"a"
"1567"	"mTOR_RS00269154"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1568"	"mTOR_RS00276015"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1569"	"mTOR_V"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1570"	"mTOR.R.V_GBL1033803"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1571"	"mTOR.R.V_GBL1113196"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1572"	"mTOR.R.V_GBL1114888"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1573"	"mTOR.R.V_GBL9026239"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1574"	"mTOR(V)_GBL9008343"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1575"	"mTOR(V)_GBL9008537"	"MDACC"	"mTOR"	"MTOR"	NA	"c"
"1576"	"Myosin.11.R.V_GBL1033848"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1577"	"Myosin.11.R.V_GBL1113309"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1578"	"Myosin.11.R.V_GBL1115227"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1579"	"Myosin.IIa_pS1943"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1580"	"Myosin.IIa_pS1943.R.V_GBL1033853"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1581"	"Myosin.IIa_pS1943.R.V_GBL1113314"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1582"	"Myosin.IIa_pS1943.R.V_GBL1114969"	"MDACC"	"MyosinIIapS1943"	"MYH2"	"S1943"	"i"
"1583"	"Myosin.Heavy.Chain.11"	"MDACC"	"Myosin11"	"MYH11"	NA	"c"
"1584"	"Myt1"	"MDACC"	"Myt1"	"MYT1"	NA	"c"
"1585"	"NCADHERIN"	"MSKCC"	"NCadherin"	"CDH2"	NA	"c"
"1586"	"N.Cadherin"	"MSKCC"	"NCadherin"	"CDH2"	NA	"c"
"1587"	"N.Cadherin"	"MSKCC"	"NCadherin"	"CDH2"	NA	"c"
"1588"	"N.Cadherin_RS00273492"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1589"	"N.Cadherin_RS00275863"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1590"	"N.Cadherin_V"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1591"	"N.Cadherin.R.V_GBL.9013823"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1592"	"N.Cadherin.R.V_GBL1033805"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1593"	"N.Cadherin.R.V_GBL1113198"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1594"	"N.Cadherin.R.V_GBL9026341"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1595"	"N.Cadherin.wR.V_GBL1115105"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1596"	"N.Cadherin(V)_GBL9008538"	"MDACC"	"NCadherin"	"CDH2"	NA	"c"
"1597"	"N.Ras"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1598"	"N.Ras.M.V_GBL1033944"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1599"	"N.Ras.M.V_GBL1113394"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1600"	"N.Ras.M.V_GBL1115080"	"MDACC"	"NRas"	"NRAS"	NA	"c"
"1601"	"NAPSIN.A"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1602"	"NAPSIN.A.R.C_GBL1033873"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1603"	"NAPSIN.A.R.C_GBL1113334"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1604"	"NAPSIN.A.R.C_GBL1114990"	"MDACC"	"NAPSINA"	"NAPSA"	NA	"c"
"1605"	"NBS1"	"MDACC"	"NBS1"	"NBN "	NA	"c"
"1606"	"NBS1_GBL9008313"	"MDACC"	"NBS1"	"NBN "	NA	"c"
"1607"	"NBS1_GBL9008374"	"MDACC"	"NBS1"	"NBN "	NA	"c"
"1608"	"NCKIPS1"	"MDACC"	"NCKIPS1"	"PSEN1"	NA	"c"
"1609"	"NCKIPS1_RS00276592"	"MDACC"	"NCKIPS1"	"PSEN1"	NA	"c"
"1610"	"NDRG1_pT346"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1611"	"NDRG1_pT346.R.V_GBL1033842"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1612"	"NDRG1_pT346.R.V_GBL1113365"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1613"	"NDRG1_pT346.R.V_GBL1114959"	"MDACC"	"NDRG1pT346"	"NDRG1"	"T346"	"a"
"1614"	"NDUFB4"	"MDACC"	"NDUFB4"	"NDUFB4"	NA	"c"
"1615"	"NDUFB4.M.V_GBL1115177"	"MDACC"	"NDUFB4"	"NDUFB4"	NA	"c"
"1616"	"NFKB.P65"	"MSKCC"	"NFkBp65_pS536"	"RELA"	"S536"	"a"
"1617"	"NFKB.P65_PS536"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1618"	"NF.kB.p65_pS536"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1619"	"NF.kB.p65_pS536"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1620"	"NF.kB.p65_pS536.R.C_GBL.9013877"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1621"	"NF.kB.p65_pS536.R.C_GBL1033806"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
